Sample Name,Date Received,Container,Sample LIMS ID,Progress,Investigator Sample Name,Replicate Sample Id,Notes
102272,"May 2, 2014",27-23014,NIC1102A6038,Duplicate,S188424498,MC00303A,38/A/7
102273,"May 2, 2014",27-23015,NIC1102A6039,Duplicate,S026537041,MC00896A,38/B/11
102274,"May 2, 2014",27-23016,NIC1102A6040,Duplicate,S139556684,MC00216A,38/B/3
102275,"May 2, 2014",27-23017,NIC1102A6041,Duplicate,S913109527,MC00576A,38/B/9
102276,"May 2, 2014",27-23018,NIC1102A6042,Duplicate,S503140443,MC00223A,38/C/1
102277,"May 2, 2014",27-23019,NIC1102A6043,Duplicate,S850373900,MC00588A,38/D/14
102278,"May 2, 2014",27-23020,NIC1102A6044,Duplicate,S578608806,MC00581A,38/D/2
102279,"May 2, 2014",27-23021,NIC1102A6045,Duplicate,S945829132,MC00543A,38/D/8
102280,"May 2, 2014",27-23022,NIC1102A6046,Duplicate,S487714248,MC00871A,38/E/2
102281,"May 2, 2014",27-23023,NIC1102A6047,Duplicate,S873743562,MC00530A,38/E/6
102282,"May 2, 2014",27-23024,NIC1102A6048,Duplicate,S429368884,MC00899A,38/F/2
102283,"May 2, 2014",27-23025,NIC1102A6049,Duplicate,S304312893,MC00122A,38/F/4
102284,"May 2, 2014",27-23026,NIC1102A6050,Duplicate,S829611676,MC00522A,38/F/8
102285,"May 2, 2014",27-23027,NIC1102A6051,Duplicate,S375803446,MC00311A,38/G/15
102286,"May 2, 2014",27-23028,NIC1102A6052,Duplicate,S093581088,MC00241A,38/G/2
102287,"May 2, 2014",27-23029,NIC1102A6053,Duplicate,S531383255,MC00050A,38/G/9
102288,"May 2, 2014",27-23030,NIC1102A6054,Duplicate,S491366492,MC00883A,38/H/15
102289,"May 2, 2014",27-23031,NIC1102A6055,Duplicate,S336415661,MC00794A,38/H/3
102290,"May 2, 2014",27-23032,NIC1102A6056,Duplicate,S629177002,MC00439A,38/H/4
102291,"May 2, 2014",27-23033,NIC1102A6057,Duplicate,S826385818,MC00043A,38/I/12
102292,"May 2, 2014",27-23034,NIC1102A6058,Duplicate,S748696282,MC00636A,38/I/15
102293,"May 2, 2014",27-23035,NIC1102A6059,Duplicate,S798500902,MC00853A,38/I/3
102294,"May 2, 2014",27-23036,NIC1102A6060,Duplicate,S834415547,MC00847A,38/I/8
102295,"May 2, 2014",27-23037,NIC1102A6061,Duplicate,S655339979,MC00901A,38/J/11
102296,"May 2, 2014",27-23038,NIC1102A6062,Duplicate,S221353060,MC00954A,38/J/13
102297,"May 2, 2014",27-23039,NIC1102A6063,Duplicate,S985398799,MC00712A,39/A/13
102298,"May 2, 2014",27-23040,NIC1102A6064,Duplicate,S367649492,MC00750A,39/A/14
102299,"May 2, 2014",27-23041,NIC1102A6065,Duplicate,S609923904,MC00806A,39/B/3
102300,"May 2, 2014",27-23042,NIC1102A6066,Duplicate,S229639998,MC00864A,39/C/13
102301,"May 2, 2014",27-23043,NIC1102A6067,Duplicate,S534056825,MC00882A,39/D/10
102302,"May 2, 2014",27-23044,NIC1102A6068,Duplicate,S445606719,MC00489A,39/D/11
102303,"May 2, 2014",27-23045,NIC1102A6069,Duplicate,S187196385,MC00758A,39/D/13
102304,"May 2, 2014",27-23046,NIC1102A6070,Duplicate,S699894360,MC00583A,39/E/4
102305,"May 2, 2014",27-23047,NIC1102A6071,Duplicate,S311437167,MC00371A,39/F/13
102306,"May 2, 2014",27-23048,NIC1102A6072,Duplicate,S410036329,MC00090A,39/G/10
102307,"May 2, 2014",27-23049,NIC1102A6073,Duplicate,S751739897,MC00464A,39/G/6
102308,"May 2, 2014",27-23050,NIC1102A6074,Duplicate,S144517076,MC00699A,39/I/1
102309,"May 2, 2014",27-23051,NIC1102A6075,Duplicate,S950225354,MC00487A,39/I/13
102310,"May 2, 2014",27-23052,NIC1102A6076,Duplicate,S107904116,MC00190A,39/I/14
102311,"May 2, 2014",27-23053,NIC1102A6077,Duplicate,S866985997,MC00048A,39/I/5
102312,"May 2, 2014",27-23054,NIC1102A6078,Duplicate,S473778591,MC00429A,39/I/9
102313,"May 2, 2014",27-23055,NIC1102A6079,Duplicate,S744023252,MC00195A,39/J/4
102314,"May 2, 2014",27-23056,NIC1102A6080,Duplicate,S549926331,MC00769A,4/A/8
102315,"May 2, 2014",27-23057,NIC1102A6081,Duplicate,S346227655,MC00213A,4/B/13
102316,"May 2, 2014",27-23058,NIC1102A6082,Duplicate,S946154743,MC00094A,4/B/15
102317,"May 2, 2014",27-23059,NIC1102A6083,Duplicate,S411081476,MC00114A,4/C/1
102318,"May 2, 2014",27-23060,NIC1102A6084,Duplicate,S462315698,MC00164A,4/D/12
102319,"May 2, 2014",27-23061,NIC1102A6085,Duplicate,S956651733,MC00816A,4/D/3
102320,"May 2, 2014",27-23062,NIC1102A6086,Duplicate,S015001022,MC00224A,4/E/8
102321,"May 2, 2014",27-23063,NIC1102A6087,Duplicate,S979230533,MC00341A,4/E/9
102322,"May 2, 2014",27-23064,NIC1102A6088,Duplicate,S287976380,MC00156A,4/H/13
102323,"May 2, 2014",27-23065,NIC1102A6089,Duplicate,S519100843,MC00064A,4/H/15
102324,"May 2, 2014",27-23066,NIC1102A6090,Duplicate,S643812513,MC00140A,4/H/4
102325,"May 2, 2014",27-23067,NIC1102A6091,Duplicate,S007096941,MC00848A,4/I/10
102326,"May 2, 2014",27-23068,NIC1102A6092,Duplicate,S463031686,MC00643A,4/I/11
102327,"May 2, 2014",27-23069,NIC1102A6093,Duplicate,S580268397,MC00388A,4/I/12
102328,"May 2, 2014",27-23070,NIC1102A6094,Duplicate,S855030969,MC00386A,4/I/13
102329,"May 2, 2014",27-23071,NIC1102A6095,Duplicate,S423882347,MC00153A,4/I/14
102330,"May 2, 2014",27-23072,NIC1102A6096,Duplicate,S706219066,MC00174A,4/I/3
102331,"May 2, 2014",27-23073,NIC1102A6097,Duplicate,S558757459,MC00165A,4/I/8
102332,"May 2, 2014",27-23074,NIC1102A6098,Duplicate,S367992397,MC00760A,4/J/7
102333,"May 2, 2014",27-23075,NIC1102A6099,Duplicate,S594826115,MC00253A,40/A/5
102334,"May 2, 2014",27-23076,NIC1102A6100,Duplicate,S679234446,MC00051A,40/A/9
102335,"May 2, 2014",27-23077,NIC1102A6101,Duplicate,S690264707,MC00030A,40/B/4
102336,"May 2, 2014",27-23078,NIC1102A6102,Duplicate,S347684596,MC00307A,40/B/9
102337,"May 2, 2014",27-23079,NIC1102A6103,Duplicate,S825873736,MC00116A,40/C/10
102338,"May 2, 2014",27-23080,NIC1102A6104,Duplicate,S895908030,MC00077A,40/C/12
102339,"May 2, 2014",27-23081,NIC1102A6105,Duplicate,S761415865,MC00390A,40/C/14
102340,"May 2, 2014",27-23082,NIC1102A6106,Duplicate,S584636588,MC00491A,40/C/8
102341,"May 2, 2014",27-23083,NIC1102A6107,Duplicate,S979982837,MC00666A,40/D/3
102342,"May 2, 2014",27-23084,NIC1102A6108,Duplicate,S341052819,MC00867A,40/D/9
102343,"May 2, 2014",27-23085,NIC1102A6109,Duplicate,S338507488,MC00136A,40/E/13
102344,"May 2, 2014",27-23086,NIC1102A6110,Duplicate,S300609269,MC00898A,40/E/14
102345,"May 2, 2014",27-23087,NIC1102A6111,Duplicate,S977628795,MC00675A,40/E/2
102346,"May 2, 2014",27-23088,NIC1102A6112,Duplicate,S369172841,MC00946A,40/E/9
102347,"May 2, 2014",27-23089,NIC1102A6113,Duplicate,S371533899,MC00098A,40/F/14
102348,"May 2, 2014",27-23090,NIC1102A6114,Duplicate,S584174916,MC00586A,40/F/4
102349,"May 2, 2014",27-23091,NIC1102A6115,Duplicate,S099312243,MC00324A,40/G/13
102350,"May 2, 2014",27-23092,NIC1102A6116,Duplicate,S831459237,MC00573A,40/G/4
102351,"May 2, 2014",27-23093,NIC1102A6117,Duplicate,S455512305,MC00679A,40/H/13
102352,"May 2, 2014",27-23094,NIC1102A6118,Duplicate,S398668180,MC00704A,40/H/3
102353,"May 2, 2014",27-23095,NIC1102A6119,Duplicate,S052285308,MC00838A,40/H/4
102354,"May 2, 2014",27-23096,NIC1102A6120,Duplicate,S605074444,MC00729A,40/H/5
102355,"May 2, 2014",27-23097,NIC1102A6121,Duplicate,S684589094,MC00955A,40/H/9
102356,"May 2, 2014",27-23098,NIC1102A6122,Duplicate,S414374280,MC00713A,40/I/14
102357,"May 2, 2014",27-23099,NIC1102A6123,Duplicate,S170450242,MC00431A,40/J/10
102358,"May 2, 2014",27-23100,NIC1102A6124,Duplicate,S461233334,MC00541A,40/J/12
102359,"May 2, 2014",27-23101,NIC1102A6125,Duplicate,S508463755,MC00306A,40/J/2
102360,"May 2, 2014",27-23102,NIC1102A6126,Duplicate,S166418948,MC00228A,40/J/3
102361,"May 2, 2014",27-23103,NIC1102A6127,Duplicate,S111430959,MC00154A,41/A/11
102362,"May 2, 2014",27-23104,NIC1102A6128,Duplicate,S702713847,MC00951A,41/A/4
102363,"May 2, 2014",27-23105,NIC1102A6129,Duplicate,S105333441,MC00879A,41/A/6
102364,"May 2, 2014",27-23106,NIC1102A6130,Duplicate,S971829049,MC00561A,41/B/1
102365,"May 2, 2014",27-23107,NIC1102A6131,Duplicate,S665105039,MC00283A,41/B/12
102366,"May 2, 2014",27-23108,NIC1102A6132,Duplicate,S881635479,MC00947A,41/B/13
102367,"May 2, 2014",27-23109,NIC1102A6133,Duplicate,S842600246,MC00104A,41/C/1
102368,"May 2, 2014",27-23110,NIC1102A6134,Duplicate,S423703481,MC00087A,41/C/13
102369,"May 2, 2014",27-23111,NIC1102A6135,Duplicate,S638978844,MC00486A,41/C/2
102370,"May 2, 2014",27-23112,NIC1102A6136,Duplicate,S917725108,MC00398A,41/C/5
102371,"May 2, 2014",27-23113,NIC1102A6137,Duplicate,S290757121,MC00998A,41/D/11
102372,"May 2, 2014",27-23114,NIC1102A6138,Duplicate,S906418500,MC00805A,41/D/14
102373,"May 2, 2014",27-23115,NIC1102A6139,Duplicate,S266507627,MC00061A,41/D/7
102374,"May 2, 2014",27-23116,NIC1102A6140,Duplicate,S455233637,MC00605A,41/E/1
102375,"May 2, 2014",27-23117,NIC1102A6141,Duplicate,S135329584,MC00873A,41/E/2
102376,"May 2, 2014",27-23118,NIC1102A6142,Duplicate,S208186336,MC00495A,41/F/10
102377,"May 2, 2014",27-23119,NIC1102A6143,Duplicate,S949274886,MC00135A,41/F/15
102378,"May 2, 2014",27-23120,NIC1102A6144,Duplicate,S068668504,MC00881A,41/F/4
102379,"May 2, 2014",27-23121,NIC1102A6145,Duplicate,S745369327,MC00745A,41/F/8
102380,"May 2, 2014",27-23122,NIC1102A6146,Duplicate,S458173214,MC00845A,41/G/10
102381,"May 2, 2014",27-23123,NIC1102A6147,Duplicate,S672594894,MC00789A,41/G/11
102382,"May 2, 2014",27-23124,NIC1102A6148,Duplicate,S711511608,MC00507A,41/G/2
102383,"May 2, 2014",27-23125,NIC1102A6149,Duplicate,S495748503,MC00990A,41/G/3
102384,"May 2, 2014",27-23126,NIC1102A6150,Duplicate,S314055971,MC00240A,41/G/8
102385,"May 2, 2014",27-23127,NIC1102A6151,Duplicate,S871803781,MC00988A,41/H/1
102386,"May 2, 2014",27-23128,NIC1102A6152,Duplicate,S097025473,MC00068A,41/H/12
102387,"May 2, 2014",27-23129,NIC1102A6153,Duplicate,S325964585,MC00336A,41/H/13
102388,"May 2, 2014",27-23130,NIC1102A6154,Duplicate,S123274054,MC00194A,41/H/3
102389,"May 2, 2014",27-23131,NIC1102A6155,Duplicate,S929760164,MC00827A,41/I/1
102390,"May 2, 2014",27-23132,NIC1102A6156,Duplicate,S552163518,MC00065A,41/I/13
102392,"May 2, 2014",27-23134,NIC1102A6158,Duplicate,S597215544,MC00422A,41/J/10
102393,"May 2, 2014",27-23135,NIC1102A6159,Duplicate,S910813537,MC00511A,41/J/15
102394,"May 2, 2014",27-23136,NIC1102A6160,Duplicate,S926764311,MC00266A,41/J/4
102395,"May 2, 2014",27-23137,NIC1102A6161,Duplicate,S237013834,MC00112A,42/A/7
102396,"May 2, 2014",27-23138,NIC1102A6162,Duplicate,S392960717,MC00171A,42/B/12
102397,"May 2, 2014",27-23139,NIC1102A6163,Duplicate,S604016372,MC00597A,42/B/15
102398,"May 2, 2014",27-23140,NIC1102A6164,Duplicate,S502773334,MC00977A,42/C/4
102399,"May 2, 2014",27-23141,NIC1102A6165,Duplicate,S917589226,MC00033A,42/D/11
102400,"May 2, 2014",27-23142,NIC1102A6166,Duplicate,S492712876,MC00343A,42/D/6
102401,"May 2, 2014",27-23143,NIC1102A6167,Duplicate,S315240702,MC00989A,42/E/9
102402,"May 2, 2014",27-23144,NIC1102A6168,Duplicate,S437240549,MC00399A,42/F/11
102403,"May 2, 2014",27-23145,NIC1102A6169,Duplicate,S942428599,MC00056A,42/F/5
102404,"May 2, 2014",27-23146,NIC1102A6170,Duplicate,S326609067,MC00454A,42/F/9
102405,"May 2, 2014",27-23147,NIC1102A6171,Duplicate,S933392685,MC00744A,42/H/15
102406,"May 2, 2014",27-23148,NIC1102A6172,Duplicate,S248959618,MC00264A,42/H/6
102407,"May 2, 2014",27-23149,NIC1102A6173,Duplicate,S517293414,MC00842A,42/H/9
102408,"May 2, 2014",27-23150,NIC1102A6174,Duplicate,S920243401,MC00981A,42/I/2
102409,"May 2, 2014",27-23151,NIC1102A6175,Duplicate,S661871523,MC00768A,42/J/13
102410,"May 2, 2014",27-23152,NIC1102A6176,Duplicate,S035600245,MC00546A,42/J/8
102411,"May 2, 2014",27-23153,NIC1102A6177,Duplicate,S959872013,MC00124A,42/J/9
102412,"May 2, 2014",27-23154,NIC1102A6178,Duplicate,S791366194,MC00652A,43/A/1
102413,"May 2, 2014",27-23155,NIC1102A6179,Duplicate,S743640317,MC00850A,43/A/10
102414,"May 2, 2014",27-23156,NIC1102A6180,Duplicate,S373990084,MC00548A,43/A/14
102415,"May 2, 2014",27-23157,NIC1102A6181,Duplicate,S370973983,MC00290A,43/A/7
102416,"May 2, 2014",27-23158,NIC1102A6182,Duplicate,S163134345,MC00878A,43/A/9
102417,"May 2, 2014",27-23159,NIC1102A6183,Duplicate,S505750317,MC00923A,43/C/12
102418,"May 2, 2014",27-23160,NIC1102A6184,Duplicate,S221093622,MC00650A,43/C/13
102419,"May 2, 2014",27-23161,NIC1102A6185,Duplicate,S465545635,MC00220A,43/C/3
102420,"May 2, 2014",27-23162,NIC1102A6186,Duplicate,S678766872,MC00506A,43/D/6
102421,"May 2, 2014",27-23163,NIC1102A6187,Duplicate,S179295143,MC00730A,43/E/15
102422,"May 2, 2014",27-23164,NIC1102A6188,Duplicate,S908069800,MC00545A,43/E/2
102423,"May 2, 2014",27-23165,NIC1102A6189,Duplicate,S863129681,MC00632A,43/E/5
102424,"May 2, 2014",27-23166,NIC1102A6190,Duplicate,S581297219,MC00780A,43/E/7
102425,"May 2, 2014",27-23167,NIC1102A6191,Duplicate,S345165245,MC00922A,43/F/1
102426,"May 2, 2014",27-23168,NIC1102A6192,Duplicate,S318960751,MC00533A,43/F/11
102427,"May 2, 2014",27-23169,NIC1102A6193,Duplicate,S758217585,MC00648A,43/F/14
102428,"May 2, 2014",27-23170,NIC1102A6194,Duplicate,S156867342,MC00007A,43/G/9
102429,"May 2, 2014",27-23171,NIC1102A6195,Duplicate,S952441260,MC00841A,43/H/11
102430,"May 2, 2014",27-23172,NIC1102A6196,Duplicate,S767949218,MC00313A,43/H/9
102431,"May 2, 2014",27-23173,NIC1102A6197,Duplicate,S323118067,MC00353A,43/I/2
102433,"May 2, 2014",27-23175,NIC1102A6199,Duplicate,S504423137,MC00364A,5/B/14
102434,"May 2, 2014",27-23176,NIC1102A6200,Duplicate,S909790711,MC00315A,5/B/2
102435,"May 2, 2014",27-23177,NIC1102A6201,Duplicate,S296469005,MC00680A,5/B/4
102436,"May 2, 2014",27-23178,NIC1102A6202,Duplicate,S172774388,MC00293A,5/B/6
102437,"May 2, 2014",27-23179,NIC1102A6203,Duplicate,S381103660,MC00601A,5/C/11
102438,"May 2, 2014",27-23180,NIC1102A6204,Duplicate,S350254399,MC00001A,5/C/3
102439,"May 2, 2014",27-23181,NIC1102A6205,Duplicate,S159599539,MC00448A,5/C/8
102440,"May 2, 2014",27-23182,NIC1102A6206,Duplicate,S940034425,MC00499A,5/D/10
102441,"May 2, 2014",27-23183,NIC1102A6207,Duplicate,S505003640,MC00402A,5/D/4
102442,"May 2, 2014",27-23184,NIC1102A6208,Duplicate,S886343925,MC00296A,5/D/7
102443,"May 2, 2014",27-23185,NIC1102A6209,Duplicate,S397961319,MC00168A,5/E/1
102444,"May 2, 2014",27-23186,NIC1102A6210,Duplicate,S890219012,MC00309A,5/E/5
102445,"May 2, 2014",27-23187,NIC1102A6211,Duplicate,S450448313,MC00365A,5/F/12
102446,"May 2, 2014",27-23188,NIC1102A6212,Duplicate,S264450431,MC00783A,5/G/3
102447,"May 2, 2014",27-23189,NIC1102A6213,Duplicate,S079606905,MC00247A,5/G/8
102448,"May 2, 2014",27-23190,NIC1102A6214,Duplicate,S692138472,MC00320A,5/H/2
102449,"May 2, 2014",27-23191,NIC1102A6215,Duplicate,S475821009,MC00255A,5/I/11
102450,"May 2, 2014",27-23192,NIC1102A6216,Duplicate,S234323420,MC00589A,5/I/3
102451,"May 2, 2014",27-23193,NIC1102A6217,Duplicate,S535377916,MC00476A,5/I/9
102452,"May 2, 2014",27-23194,NIC1102A6218,Duplicate,S012112687,MC00627A,5/J/4
102453,"May 2, 2014",27-23195,NIC1102A6219,Duplicate,S510268169,MC00593A,5/J/6
102454,"May 2, 2014",27-23196,NIC1102A6220,Duplicate,S053321286,MC00502A,5/J/7
102455,"May 2, 2014",27-23197,NIC1102A6221,Duplicate,S688044151,MC00085A,6/A/2
102456,"May 2, 2014",27-23198,NIC1102A6222,Duplicate,S472842720,MC00127A,6/A/4
102457,"May 2, 2014",27-23199,NIC1102A6223,Duplicate,S087716008,MC00185A,6/A/6
102458,"May 2, 2014",27-23200,NIC1102A6224,Duplicate,S793293604,MC00317A,6/B/1
102459,"May 2, 2014",27-23201,NIC1102A6225,Duplicate,S584157704,MC00251A,6/C/10
102460,"May 2, 2014",27-23202,NIC1102A6226,Duplicate,S200108937,MC00183A,6/C/11
102461,"May 2, 2014",27-23203,NIC1102A6227,Duplicate,S409788536,MC00382A,6/C/13
102462,"May 2, 2014",27-23204,NIC1102A6228,Duplicate,S614812560,MC00045A,6/C/5
102463,"May 2, 2014",27-23205,NIC1102A6229,Duplicate,S099103622,MC00288A,6/C/7
102464,"May 2, 2014",27-23207,NIC1102A6230,Duplicate,S711116750,MC00526A,6/D/10
102465,"May 2, 2014",27-23208,NIC1102A6231,Duplicate,S057437941,MC00567A,6/D/9
102466,"May 2, 2014",27-23209,NIC1102A6232,Duplicate,S674174480,MC00198A,6/E/13
102467,"May 2, 2014",27-23210,NIC1102A6233,Duplicate,S850761209,MC00236A,6/F/12
102468,"May 2, 2014",27-23211,NIC1102A6234,Duplicate,S773317111,MC00949A,6/G/10
102469,"May 2, 2014",27-23212,NIC1102A6235,Duplicate,S404369676,MC00829A,6/G/14
102470,"May 2, 2014",27-23213,NIC1102A6236,Duplicate,S085660580,MC00322A,6/G/15
102471,"May 2, 2014",27-23214,NIC1102A6237,Duplicate,S328718198,MC00003A,6/G/8
102472,"May 2, 2014",27-23215,NIC1102A6238,Duplicate,S347757240,MC00416A,6/G/9
102473,"May 2, 2014",27-23216,NIC1102A6239,Duplicate,S294556862,MC00212A,6/H/3
102474,"May 2, 2014",27-23217,NIC1102A6240,Duplicate,S560406084,MC00591A,6/I/10
102475,"May 2, 2014",27-23218,NIC1102A6241,Duplicate,S071002521,MC00041A,6/J/12
102476,"May 2, 2014",27-23219,NIC1102A6242,Duplicate,S797571166,MC00184A,6/J/8
102477,"May 2, 2014",27-23220,NIC1102A6243,Duplicate,S836241976,MC00523A,6/J/9
102478,"May 2, 2014",27-23221,NIC1102A6244,Duplicate,S784510837,MC00308A,7/A/4
102479,"May 2, 2014",27-23222,NIC1102A6245,Duplicate,S572108717,MC00965A,7/A/7
102480,"May 2, 2014",27-23223,NIC1102A6246,Duplicate,S590785667,MC00564A,7/B/12
102481,"May 2, 2014",27-23224,NIC1102A6247,Duplicate,S265870935,MC00642A,7/B/15
102482,"May 2, 2014",27-23225,NIC1102A6248,Duplicate,S382523371,MC00801A,7/B/8
102483,"May 2, 2014",27-23226,NIC1102A6249,Duplicate,S989066433,MC00662A,7/C/12
102484,"May 2, 2014",27-23227,NIC1102A6250,Duplicate,S282005504,MC00072A,7/C/15
102485,"May 2, 2014",27-23228,NIC1102A6251,Duplicate,S932093204,MC00292A,7/C/4
102486,"May 2, 2014",27-23229,NIC1102A6252,Duplicate,S634361823,MC00100A,7/D/14
102487,"May 2, 2014",27-23230,NIC1102A6253,Duplicate,S536271755,MC00021A,7/D/4
102488,"May 2, 2014",27-23231,NIC1102A6254,Duplicate,S135239532,MC00267A,7/D/5
102489,"May 2, 2014",27-23232,NIC1102A6255,Duplicate,S141203986,MC00532A,7/D/7
102490,"May 2, 2014",27-23233,NIC1102A6256,Duplicate,S394642258,MC00257A,7/E/9
102491,"May 2, 2014",27-23234,NIC1102A6257,Duplicate,S323030327,MC00786A,7/F/3
102492,"May 2, 2014",27-23235,NIC1102A6258,Duplicate,S520146624,MC00017A,7/F/6
102493,"May 2, 2014",27-23236,NIC1102A6259,Duplicate,S239257120,MC00026A,7/F/8
102494,"May 2, 2014",27-23237,NIC1102A6260,Duplicate,S315432077,MC00214A,7/G/1
102495,"May 2, 2014",27-23238,NIC1102A6261,Duplicate,S473154401,MC00443A,7/G/12
102496,"May 2, 2014",27-23239,NIC1102A6262,Duplicate,S887722243,MC00145A,7/G/4
102497,"May 2, 2014",27-23240,NIC1102A6263,Duplicate,S189734319,MC00233A,7/G/7
102498,"May 2, 2014",27-23241,NIC1102A6264,Duplicate,S046531971,MC00600A,7/G/8
102499,"May 2, 2014",27-23242,NIC1102A6265,Duplicate,S038690622,MC00494A,7/G/9
102500,"May 2, 2014",27-23243,NIC1102A6266,Duplicate,S215930894,MC00902A,7/H/12
102501,"May 2, 2014",27-23244,NIC1102A6267,Duplicate,S222750529,MC00047A,7/H/15
102502,"May 2, 2014",27-23245,NIC1102A6268,Duplicate,S417907901,MC00357A,7/H/2
102503,"May 2, 2014",27-23246,NIC1102A6269,Duplicate,S340218418,MC00405A,7/I/4
102504,"May 2, 2014",27-23247,NIC1102A6270,Duplicate,S737866758,MC00493A,7/I/6
102505,"May 2, 2014",27-23248,NIC1102A6271,Duplicate,S334177107,MC00473A,7/J/2
102506,"May 2, 2014",27-23249,NIC1102A6272,Duplicate,S834858907,MC00074A,7/J/4
102507,"May 2, 2014",27-23250,NIC1102A6273,Duplicate,S509188817,MC00509A,7/J/5
102508,"May 2, 2014",27-23251,NIC1102A6274,Duplicate,S756130456,MC00305A,8/A/12
102509,"May 2, 2014",27-23252,NIC1102A6275,Duplicate,S052484028,MC00138A,8/A/13
102510,"May 2, 2014",27-23253,NIC1102A6276,Duplicate,S993019941,MC00791A,8/B/7
102511,"May 2, 2014",27-23254,NIC1102A6277,Duplicate,S137320368,MC00577A,8/C/13
102512,"May 2, 2014",27-23255,NIC1102A6278,Duplicate,S320067338,MC00822A,8/C/7
102513,"May 2, 2014",27-23256,NIC1102A6279,Duplicate,S136193531,MC00570A,8/D/10
102514,"May 2, 2014",27-23257,NIC1102A6280,Duplicate,S794936577,MC00347A,8/D/11
102515,"May 2, 2014",27-23258,NIC1102A6281,Duplicate,S396635137,MC00036A,8/D/6
102516,"May 2, 2014",27-23259,NIC1102A6282,Duplicate,S304487337,MC00016A,8/E/10
102517,"May 2, 2014",27-23260,NIC1102A6283,Duplicate,S263590344,MC00897A,8/E/4
102518,"May 2, 2014",27-23261,NIC1102A6284,Duplicate,S823913416,MC00344A,8/E/5
102519,"May 2, 2014",27-23262,NIC1102A6285,Duplicate,S796228385,MC00186A,8/E/7
102520,"May 2, 2014",27-23263,NIC1102A6286,Duplicate,S965039187,MC00924A,8/H/13
102521,"May 2, 2014",27-23264,NIC1102A6287,Duplicate,S725862309,MC00089A,8/H/2
102522,"May 2, 2014",27-23265,NIC1102A6288,Duplicate,S879342840,MC00081A,8/H/6
102523,"May 2, 2014",27-23266,NIC1102A6289,Duplicate,S655021262,MC00102A,8/I/11
102524,"May 2, 2014",27-23267,NIC1102A6290,Duplicate,S373724093,MC00686A,8/I/13
102525,"May 2, 2014",27-23268,NIC1102A6291,Duplicate,S327410229,MC00840A,8/I/14
102526,"May 2, 2014",27-23269,NIC1102A6292,Duplicate,S762271460,MC00602A,8/I/3
102527,"May 2, 2014",27-23270,NIC1102A6293,Duplicate,S383339481,MC00604A,8/I/8
102528,"May 2, 2014",27-23271,NIC1102A6294,Duplicate,S326755247,MC00012A,8/J/10
102529,"May 2, 2014",27-23272,NIC1102A6295,Duplicate,S692741572,MC00797A,8/J/15
102530,"May 2, 2014",27-23273,NIC1102A6296,Duplicate,S927303392,MC00227A,8/J/4
102531,"May 2, 2014",27-23274,NIC1102A6297,Duplicate,S095359119,MC00631A,8/J/7
102532,"May 2, 2014",27-23275,NIC1102A6298,Duplicate,S508712961,MC00629A,9/A/11
102533,"May 2, 2014",27-23276,NIC1102A6299,Duplicate,S309818663,MC00037A,9/A/4
102534,"May 2, 2014",27-23277,NIC1102A6300,Duplicate,S588606450,MC00851A,9/A/7
102535,"May 2, 2014",27-23278,NIC1102A6301,Duplicate,S082264796,MC00063A,9/B/14
102536,"May 2, 2014",27-23279,NIC1102A6302,Duplicate,S094990262,MC00423A,9/C/4
102537,"May 2, 2014",27-23280,NIC1102A6303,Duplicate,S956676718,MC00855A,9/C/7
102538,"May 2, 2014",27-23281,NIC1102A6304,Duplicate,S105015021,MC00770A,9/D/10
102539,"May 2, 2014",27-23282,NIC1102A6305,Duplicate,S766967064,MC00268A,9/D/2
102540,"May 2, 2014",27-23283,NIC1102A6306,Duplicate,S755467995,MC00779A,9/D/3
102541,"May 2, 2014",27-23284,NIC1102A6307,Duplicate,S261708179,MC00109A,9/D/6
102542,"May 2, 2014",27-23285,NIC1102A6308,Duplicate,S182003857,MC00425A,9/D/7
102543,"May 2, 2014",27-23286,NIC1102A6309,Duplicate,S646174622,MC00346A,9/D/8
102544,"May 2, 2014",27-23287,NIC1102A6310,Duplicate,S317859823,MC00854A,9/D/9
102545,"May 2, 2014",27-23288,NIC1102A6311,Duplicate,S254813657,MC00776A,9/E/8
102546,"May 2, 2014",27-23289,NIC1102A6312,Duplicate,S967900721,MC00963A,9/F/6
102547,"May 2, 2014",27-23290,NIC1102A6313,Duplicate,S957968359,MC00785A,9/F/7
102548,"May 2, 2014",27-23291,NIC1102A6314,Duplicate,S420661429,MC00474A,9/F/8
102549,"May 2, 2014",27-23292,NIC1102A6315,Duplicate,S425815310,MC00800A,9/G/1
102550,"May 2, 2014",27-23293,NIC1102A6316,Duplicate,S299984839,MC00484A,9/G/13
102551,"May 2, 2014",27-23294,NIC1102A6317,Duplicate,S583186892,MC00513A,9/G/15
